d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.325376
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.403322
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.800221
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.488259
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.414991
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.246666
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.325407
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.403328
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.800272
2.84654;0.526115;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.488263
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.414974
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.246656
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.325379
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.4033
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.800315
-0.295056;3.66771;4.69599;-1.03191e-010;3.50661e-011;-6.05558e-011;0.488259
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.415004
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.246666
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.32539
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.403321
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.800219
-0.295056;0.526115;13.0194;-1.03191e-010;3.50661e-011;-6.05558e-011;0.48826
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.414989
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.246651
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.325384
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.403282
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.800287
-0.295056;0.526115;4.69599;3.14159;3.50661e-011;-6.05558e-011;0.488294
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.414989
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.246666
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.325376
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.403328
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.800255
-0.295056;0.526115;4.69599;-1.03191e-010;3.14159;-6.05558e-011;0.488262
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.414982
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.246652
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.325374
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.403291
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.800318
-0.295056;0.526115;4.69599;-1.03191e-010;3.50661e-011;3.14159;0.488301
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.414974
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.246653
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.325383
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.403313
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.800313
-0.567535;0.446871;3.71606;-1.97036e-010;-1.88911e-011;-2.00318e-010;0.488234
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.414991
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.246676
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.325397
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.403329
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.800286
-0.322304;0.51819;4.598;-1.12575e-010;2.96704e-011;-7.45321e-011;0.488223
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.414994
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.246672
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.325391
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.403315
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.800204
-0.29778;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.488265
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.41499
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.246672
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.325438
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.403319
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.800246
2.84381;0.525322;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.488269
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.414978
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.246657
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.325395
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.403302
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.800304
-0.29778;3.66692;4.6862;-1.04129e-010;3.45266e-011;-6.19534e-011;0.488258
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.414995
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.246672
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.325394
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.403318
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.800204
-0.29778;0.525322;12.9923;-1.04129e-010;3.45266e-011;-6.19534e-011;0.488268
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.414987
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.246649
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.325387
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.4033
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.80029
-0.29778;0.525322;4.6862;3.14159;3.45266e-011;-6.19534e-011;0.488299
-0.29778;0.525322;4.6862;-1.04129e-010;3.14159;-6.19534e-011;0.414985
