d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.532573
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.02671
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.771621
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.46279
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.911334
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.793997
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.533711
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.03967
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.772194
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.47679
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.91451
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.795791
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.53221
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.02472
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.775542
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.47009
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.909046
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.798009
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.533294
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.02406
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.772747
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.46892
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.910028
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.798403
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.535718
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02545
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.766125
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.4719
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.911005
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.804301
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.533478
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02639
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.771277
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.46298
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.911174
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.802614
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.533799
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02309
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.768304
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.46678
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.910068
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.800499
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.534811
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.02372
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.771426
326.552;-869.372;282.514;-44494.9;218.891;16557.5;1.4597
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.90958
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.801122
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.534249
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.02426
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.771084
905.35;-869.372;282.514;-44494.9;218.891;16557.5;1.45817
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.909146
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.794844
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.534415
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.0259
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.774415
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.46223
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.909777
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.796192
