d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;2.13061
-0.627969;0.784909;1.1976;1546.39;-150.962;-7453.66;4.45372
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.71036
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.27347
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.80983
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.9184
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.15611
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.20609
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.49904
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.32319
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.80932
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.3481
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.03373
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.40034
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.58707
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.3321
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.81181
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.2645
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.28523
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.30795
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.55435
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.30768
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.81761
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.3503
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.98798
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.35129
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.5627
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.30497
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.82155
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.3738
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.18257
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.49412
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.59873
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.29454
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.82321
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.2567
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.11274
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.10584
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.57268
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.3103
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.83045
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.1307
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.10649
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.21172
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.57627
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.30476
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;1.83193
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;14.1285
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;2.11486
-0.627969;0.784908;1.1976;1546.39;-150.961;-7453.65;4.21471
