x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
-1.704839731;0.6186489209;-1.412236804;0.0122896565;0.00532304751;-2.206387477;-1.713959337;0.6105757815;-1.397265807;0.0123237274;0.00525398521;-2.206394202;-0.009119605862;-0.008073139469;0.01497099736;3.407089891e-005;-6.906229985e-005;-6.724767339e-006
-1.714426274;0.6107217252;-1.406054559;0.01231728723;0.005307323871;-2.206370487;-1.715489598;0.6110520906;-1.423858175;0.01226805506;0.00529639547;-2.206379571;-0.001063324563;0.0003303653575;-0.01780361591;-4.923217287e-005;-1.092840061e-005;-9.083556594e-006
-1.716076122;0.6112569738;-1.434636498;0.01233759139;0.005313282487;-2.2064018;-1.717023684;0.6115122275;-1.45368223;0.0122789484;0.005298992767;-2.206421108;-0.0009475617462;0.0002552537232;-0.0190457325;-5.864298455e-005;-1.428971962e-005;-1.930845333e-005
-1.717389159;0.6116225515;-1.46192126;0.0122847959;0.00535768166;-2.206418333;-1.727872355;0.6041334574;-1.440257834;0.0122992233;0.005369777905;-2.206414837;-0.01048319657;-0.007489094164;0.0216634258;1.442740316e-005;1.209624496e-005;3.495573351e-006
-1.728431822;0.6042879511;-1.450312699;0.01226981958;0.005339957708;-2.206417976;-1.729263254;0.6044798068;-1.469554258;0.01229252812;0.005347946047;-2.206386356;-0.0008314325717;0.000191855764;-0.01924155955;2.270854331e-005;7.988338891e-006;3.161973234e-005
-1.729608849;0.604573524;-1.477906008;0.01232924233;0.005360053045;-2.206402194;-1.7301857;0.6045941358;-1.497406388;0.0123952362;0.005364136361;-2.20638713;-0.0005768503006;2.061170927e-005;-0.01950038002;6.599386392e-005;4.083316282e-006;1.506377546e-005
-1.730379034;0.604552123;-1.507659457;0.01252358135;0.005331976279;-2.206362555;-1.731023738;0.6047264625;-1.527558044;0.01246853904;0.005331772476;-2.206357107;-0.000644703495;0.0001743394903;-0.01989858705;-5.504230914e-005;-2.038035243e-007;5.448048861e-006
-1.739051963;0.5963621474;-1.492245131;0.01243305047;0.005288072794;-2.206362495;-1.739904442;0.5965581572;-1.512000193;0.01224106597;0.005314814928;-2.206381483;-0.0008524791679;0.0001960097643;-0.01975506279;-0.0001919844946;2.674213336e-005;-1.898800026e-005
-1.740052513;0.5964980282;-1.522485552;0.01225696504;0.005360152408;-2.206366961;-1.740345752;0.5963631822;-1.5425276;0.01242231877;0.005317604735;-2.206369833;-0.0002932390937;-0.0001348460238;-0.02004204785;0.0001653537237;-4.254767358e-005;-2.872451994e-006
-1.740603258;0.5964088718;-1.552165739;0.01234679964;0.005301929342;-2.20635918;-1.741085422;0.5964758117;-1.571583031;0.01229681203;0.005319512074;-2.20633698;-0.0004821643251;6.693982451e-005;-0.01941729195;-4.998760885e-005;1.758273239e-005;2.219955445e-005
